date_local,area_id,reference_kind,reference_station_id,reference_station_name,source_dataset,source_model,requested_model,hourly_observation_count,temperature_min_c,temperature_mean_c,temperature_max_c,relative_humidity_min_pct,relative_humidity_mean_pct,relative_humidity_max_pct,precipitation_total_mm,wind_speed_mean_ms,wind_speed_max_ms,wind_gust_max_ms,dry_day_flag,temperature_max_percentile,relative_humidity_min_percentile,wind_speed_max_percentile,wind_gust_max_percentile,precipitation_total_percentile,simple_weather_risk_score,simple_weather_risk_percentile,noon_time_local,noon_observation_hour_local,noon_temperature_c,noon_relative_humidity_pct,noon_wind_speed_ms,noon_wind_speed_kmh,fwi_input_temperature_c,fwi_input_relative_humidity_pct,fwi_input_wind_kmh,fwi_input_rain_mm,ffmc_reference,dmc_reference,dc_reference,isi_reference,bui_reference,fwi_reference,kbdi_reference,fwi_reference_percentile,kbdi_reference_percentile,fire_index_reference_score,fire_index_reference_percentile,fwi_reference_class,kbdi_reference_class,fire_index_reference_kind
2017-01-01,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,1.3,5.9125000000000005,10.9,68.0,78.75,86.0,0.0,1.8779166666666667,2.28,4.6,True,0.04685123212655917,0.17827806510495892,0.04563431700638881,0.03163979312442957,0.3346516580468512,0.083754,0.0060845756008518406,2017-01-01 12:00:00,12,7.4,71.0,2.04,7.344,7.4,71.0,7.344,0.0,85.048,6.303,16.036,3.071,6.358,2.358,0.646,0.3678125950714938,0.0060845756008518406,0.259294,0.21965317919075145,low,low,mild_index_context
2017-01-02,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,5.5,8.016666666666667,11.5,67.0,82.375,91.0,5.2,4.454166666666667,6.1,12.3,False,0.07210222087009431,0.19014298752662,0.8471250380285975,0.8001216915120171,0.8985397018557956,0.371722,0.2774566473988439,2017-01-02 12:00:00,12,8.5,79.0,6.1,21.96,8.5,79.0,21.96,5.2,51.159,3.447,11.077,0.569,3.877,0.22,0.935,0.17827806510495892,0.014298752662001825,0.129084,0.08244599939154244,low,low,mild_index_context
2017-01-03,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,8.5,9.683333333333334,11.9,86.0,90.16666666666667,93.0,9.9,3.151666666666667,4.0,11.4,False,0.08883480377243687,0.02555521752357773,0.34910252509887435,0.7067234560389413,0.9390021296014603,0.214588,0.08275022817158503,2017-01-03 12:00:00,12,9.6,91.0,3.48,12.528,9.6,91.0,12.528,9.9,23.308,1.276,1.432,0.001,0.926,0.0,0.842,0.02251292972315181,0.012169151201703681,0.01941,0.006388804380894433,low,low,mild_index_context
2017-01-04,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,9.2,11.270833333333334,14.5,74.0,88.45833333333333,95.0,0.0,1.4895833333333333,2.19,4.6,True,0.24186188013386067,0.10860967447520535,0.035746881655004566,0.03163979312442957,0.3346516580468512,0.12913,0.020687557042896258,2017-01-04 12:00:00,12,12.1,88.0,1.2,4.32,12.1,88.0,4.32,0.0,34.791,1.471,3.314,0.014,1.423,0.004,2.278,0.06814724672954062,0.04563431700638881,0.061393,0.032552479464557346,low,low,mild_index_context
2017-01-05,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,5.5,9.470833333333333,14.5,73.0,91.75,100.0,0.0,1.4758333333333333,2.28,5.3,True,0.24186188013386067,0.11940979616671737,0.04563431700638881,0.05871615454822026,0.3346516580468512,0.138409,0.02555521752357773,2017-01-05 12:00:00,12,9.7,95.0,2.28,8.208,9.7,95.0,8.208,0.0,40.023,1.537,4.764,0.053,1.702,0.016,3.712,0.0953757225433526,0.0648007301490721,0.086203,0.050501977487070276,low,low,mild_index_context
2017-01-06,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,3.8,8.020833333333334,13.6,55.0,76.04166666666667,92.0,0.0,2.4091666666666667,3.26,7.7,True,0.18192881046547002,0.36750836629145117,0.2018557955582598,0.24323090964405233,0.3346516580468512,0.250783,0.12017036811682386,2017-01-06 12:00:00,12,10.9,65.0,2.59,9.324,10.9,65.0,9.324,0.0,60.918,2.054,6.43,0.692,2.284,0.223,4.922,0.17858229388500152,0.07727411013081838,0.14819,0.09826589595375723,low,low,mild_index_context
2017-01-07,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,2.3,6.716666666666666,12.5,52.0,73.70833333333333,84.0,0.0,1.9266666666666667,2.52,6.1,True,0.1186492242166109,0.418314572558564,0.07864313964101004,0.10739275935503499,0.3346516580468512,0.198859,0.06966839062975358,2017-01-07 12:00:00,12,9.4,63.0,2.15,7.74,9.4,63.0,7.74,0.0,72.303,2.533,7.826,1.0,2.8,0.344,5.884,0.2135686035898996,0.08518405841192576,0.175053,0.12442957103742014,low,low,mild_index_context
2017-01-08,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,1.0,6.070833333333333,12.9,50.0,72.5,85.0,0.0,1.55875,2.21,4.8,True,0.14390021296014602,0.4505628232430788,0.03894128384545178,0.03742013994523882,0.3346516580468512,0.198935,0.06997261940979617,2017-01-08 12:00:00,12,9.2,59.0,1.84,6.6240000000000006,9.2,59.0,6.624,0.0,78.585,3.053,9.186,1.384,3.335,0.506,6.932,0.251292972315181,0.09431092181320352,0.204198,0.15546090660176454,low,low,mild_index_context
2017-01-09,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,2.9,7.358333333333333,14.7,51.0,69.875,90.0,0.0,2.13375,3.02,6.1,True,0.2526620018253727,0.43626407058107697,0.16093702464253118,0.10739275935503499,0.3346516580468512,0.267607,0.13872832369942195,2017-01-09 12:00:00,12,10.9,60.0,2.83,10.188,10.9,60.0,10.188,0.0,81.958,3.643,10.852,2.37,3.962,0.926,8.408,0.31624581685427444,0.10526315789473684,0.252951,0.21052631578947367,low,low,mild_index_context
2017-01-10,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,4.3,8.170833333333333,12.4,68.0,81.125,90.0,0.0,2.9945833333333334,5.24,9.8,True,0.11286887739580165,0.17827806510495892,0.6740188621843627,0.4930027380590204,0.3346516580468512,0.301742,0.1794949802251293,2017-01-10 12:00:00,12,11.1,80.0,4.32,15.552000000000001,11.1,80.0,15.552,0.0,82.005,3.944,12.554,3.123,4.418,1.886,9.344,0.35229692728932155,0.11195619105567386,0.280195,0.2442957103742014,low,low,mild_index_context
2017-01-11,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,5.6,10.441666666666666,17.1,64.0,82.125,96.0,0.0,1.9799999999999998,2.73,6.8,True,0.3932156982050502,0.22649832674170978,0.10708853057499239,0.1556130209917858,0.3346516580468512,0.250335,0.11956191055673866,2017-01-11 12:00:00,12,13.2,74.0,2.66,9.576,13.2,74.0,9.576,0.0,82.057,4.402,14.634,2.326,5.025,1.034,11.505,0.32613325220565864,0.1256464861575905,0.265987,0.22786735625190144,low,low,mild_index_context
2017-01-12,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,7.3,9.429166666666667,12.3,79.0,93.75,100.0,0.0,2.1941666666666664,4.12,8.9,True,0.10632795862488592,0.0684514755095832,0.3816550045634317,0.375114085792516,0.3346516580468512,0.190348,0.061149984788561,2017-01-12 12:00:00,12,10.0,98.0,1.92,6.912,10.0,98.0,6.912,0.0,82.104,4.429,16.138,2.045,5.253,0.899,12.417,0.31244295710374204,0.13081837541831456,0.257956,0.2172193489504107,low,low,mild_index_context
2017-01-13,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,5.1,7.779166666666666,10.3,54.0,75.66666666666667,96.0,0.0,3.3829166666666666,4.88,9.3,True,0.031031335564344387,0.38393672041375115,0.569364161849711,0.42303011864922424,0.3346516580468512,0.303369,0.1828414968055978,2017-01-13 12:00:00,12,8.6,64.0,4.46,16.056,8.6,64.0,16.056,0.0,82.776,4.859,17.39,3.524,5.721,2.665,12.945,0.37876483115302706,0.13477334955886827,0.305567,0.2756312747185884,low,low,mild_index_context
2017-01-14,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,1.7,5.433333333333334,10.0,48.0,67.91666666666667,80.0,0.0,2.5812500000000003,3.91,9.0,True,0.02251292972315181,0.4812899300273806,0.32643748098570124,0.38713112260419835,0.3346516580468512,0.275624,0.14998478856099787,2017-01-14 12:00:00,12,7.1,58.0,3.83,13.788,7.1,58.0,13.788,0.0,83.497,5.283,18.372,3.45,6.147,2.707,13.422,0.3815028901734104,0.1365987222391238,0.308032,0.27928202007909947,low,low,mild_index_context
2017-01-15,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,0.9,5.708333333333333,11.5,44.0,66.83333333333333,83.0,0.0,1.8820833333333333,2.62,5.6,True,0.07210222087009431,0.5483723760267721,0.09111651962275631,0.07225433526011561,0.3346516580468512,0.218809,0.08761788865226651,2017-01-15 12:00:00,12,8.8,56.0,1.12,4.032000000000001,8.8,56.0,4.032,0.0,84.084,5.819,19.66,2.28,6.689,1.474,14.171,0.33769394584727713,0.14055369637967752,0.278552,0.24186188013386067,low,low,mild_index_context
2017-01-16,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,1.9,6.545833333333333,13.2,52.0,73.54166666666667,87.0,0.0,2.129166666666667,2.89,6.3,True,0.15926376635229691,0.418314572558564,0.13568603589899605,0.12047459689686645,0.3346516580468512,0.226445,0.09522360815333131,2017-01-16 12:00:00,12,9.7,61.0,2.42,8.712,9.7,61.0,8.712,0.0,84.942,6.338,21.11,3.243,7.241,2.767,15.274,0.38302403407362334,0.14724672954061455,0.312291,0.28475813811986617,low,low,mild_index_context
2017-01-17,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,3.4,8.1875,14.6,54.0,72.54166666666667,83.0,0.0,2.473333333333333,4.05,7.9,True,0.24749011256464862,0.38393672041375115,0.3630970489808336,0.2634621235168847,0.3346516580468512,0.313941,0.19653179190751446,2017-01-17 12:00:00,12,11.6,63.0,2.79,10.044,11.6,63.0,10.044,0.0,85.242,6.916,22.902,3.614,7.882,3.338,16.71,0.39975661697596593,0.15500456343170063,0.326331,0.3020991785822939,low,low,moderate_index_context
2017-01-18,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,0.9,3.529166666666667,6.7,35.0,46.625,71.0,0.0,4.71,7.25,14.6,True,0.000608457560085184,0.6896866443565561,0.9510191664131427,0.9195314876787344,0.3346516580468512,0.535253,0.573471250380286,2017-01-18 12:00:00,12,3.9,42.0,7.25,26.1,3.9,42.0,26.1,0.0,85.87,7.273,23.308,8.859,8.172,8.347,16.71,0.5272284758138119,0.15500456343170063,0.415561,0.4177061149984789,moderate,low,moderate_index_context
2017-01-19,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,-1.9,2.4458333333333333,7.7,41.0,58.166666666666664,69.0,0.0,2.4758333333333336,3.54,7.4,True,0.0022817158503194404,0.5930940066930331,0.25768177669607545,0.21250380285975054,0.3346516580468512,0.262139,0.1332522056586553,2017-01-19 12:00:00,12,4.4,53.0,2.86,10.296,4.4,53.0,10.296,0.0,85.918,7.591,23.804,4.022,8.448,3.931,16.831,0.41892303011864923,0.1557651353818071,0.339976,0.31944021904472164,low,low,moderate_index_context
2017-01-20,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,-0.7,3.891666666666666,9.8,54.0,67.66666666666667,80.0,0.0,2.4945833333333334,3.26,7.4,True,0.018253726802555523,0.38393672041375115,0.2018557955582598,0.21250380285975054,0.3346516580468512,0.193817,0.06327958624885914,2017-01-20 12:00:00,12,5.9,63.0,2.28,8.208,5.9,63.0,8.208,0.0,85.966,7.91,24.57,3.645,8.765,3.593,17.272,0.4091877091572863,0.15819896562214786,0.333891,0.3133556434438698,low,low,moderate_index_context
2017-01-21,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,0.5,5.254166666666666,11.4,55.0,75.375,89.0,0.0,1.5620833333333335,2.09,4.0,True,0.06693033160937024,0.36750836629145117,0.024946759963492545,0.01292972315181016,0.3346516580468512,0.140607,0.026467903863705507,2017-01-21 12:00:00,12,8.4,65.0,1.13,4.068,8.4,65.0,4.068,0.0,86.014,8.32,25.786,2.978,9.21,2.905,17.998,0.3866747794341345,0.16184971098265896,0.319227,0.2944934590812291,low,low,mild_index_context
2017-01-22,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,0.4,5.270833333333333,11.6,52.0,78.29166666666667,92.0,0.0,2.0812500000000003,3.62,7.4,True,0.07727411013081838,0.418314572558564,0.2738059020383328,0.21250380285975054,0.3346516580468512,0.239177,0.10830544569516276,2017-01-22 12:00:00,12,8.9,69.0,1.7,6.12,8.9,69.0,6.12,0.0,86.062,8.701,27.092,3.325,9.652,3.427,18.762,0.40325524794645573,0.16519622756312746,0.331838,0.31031335564344387,low,low,moderate_index_context
2017-01-23,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,2.1,5.895833333333333,11.8,43.0,68.66666666666667,90.0,0.0,2.6254166666666667,3.58,8.4,True,0.08472771524186189,0.5646486157590508,0.26528749619714026,0.313964101003955,0.3346516580468512,0.299201,0.17660480681472468,2017-01-23 12:00:00,12,8.5,57.0,3.58,12.888,8.5,57.0,12.888,0.0,86.11,9.209,28.326,4.708,10.16,5.147,19.564,0.4536051110435047,0.1682385153635534,0.367995,0.3556434438697901,moderate,low,moderate_index_context
2017-01-24,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,0.2,5.6625000000000005,12.9,42.0,71.58333333333333,87.0,0.0,1.58375,2.3,4.2,True,0.14390021296014602,0.580164283541223,0.04882871919683602,0.019622756312747187,0.3346516580468512,0.237124,0.10587161545482203,2017-01-24 12:00:00,12,9.7,58.0,1.25,4.5,9.7,58.0,4.5,0.0,86.158,9.768,29.776,3.106,10.733,3.385,20.594,0.40219044721630665,0.17310617584423488,0.333465,0.31244295710374204,low,low,moderate_index_context
2017-01-25,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,-2.1,4.795833333333333,10.9,55.0,79.54166666666667,96.0,0.0,1.4979166666666668,2.75,6.6,True,0.04685123212655917,0.36750836629145117,0.10937024642531183,0.14070581076969882,0.3346516580468512,0.16963,0.04350471554609066,2017-01-25 12:00:00,12,7.0,73.0,1.0,3.6,7.0,73.0,3.6,0.0,86.207,10.037,30.74,2.989,11.052,3.296,21.223,0.3974749011256465,0.17432309096440524,0.330529,0.3094006693033161,low,low,moderate_index_context
2017-01-26,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,5.4,7.054166666666667,8.6,88.0,92.375,99.0,22.2,2.7908333333333335,5.41,11.1,False,0.006388804380894433,0.017797383632491635,0.7155460906601765,0.6705202312138728,0.9841801034377852,0.251263,0.12077882567690904,2017-01-26 12:00:00,12,7.4,91.0,2.56,9.216000000000001,7.4,91.0,9.216,22.2,22.867,4.25,1.036,0.001,3.489,0.0,0.257,0.02251292972315181,0.000608457560085184,0.015942,0.000304228780042592,low,low,mild_index_context
2017-01-27,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,5.5,7.1125,9.1,79.0,90.58333333333333,99.0,5.1000000000000005,4.25875,7.47,17.2,False,0.010039549741405538,0.0684514755095832,0.9602981442044417,0.9665348341953148,0.8973227867356252,0.361089,0.2592029205962884,2017-01-27 12:00:00,12,7.9,91.0,4.66,16.776,7.9,91.0,16.776,5.1,21.019,1.992,1.126,0.0,1.411,0.0,0.513,0.02251292972315181,0.0030422878004259203,0.016672,0.0018253726802555522,low,low,mild_index_context
2017-01-28,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,3.4,7.558333333333334,12.4,66.0,86.29166666666667,96.0,0.6,2.1966666666666668,3.83,9.2,False,0.11286887739580165,0.2020079099482811,0.3109218132035291,0.4110130818375418,0.7575296623060541,0.223943,0.09278977791299056,2017-01-28 12:00:00,12,8.8,85.0,2.33,8.388,8.8,85.0,8.388,0.6,35.236,2.175,2.414,0.02,1.82,0.006,1.458,0.0765135381807119,0.030422878004259205,0.062686,0.03376939458472771,low,low,mild_index_context
2017-01-29,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,7.8,9.708333333333334,11.4,91.0,96.79166666666667,99.0,4.0,3.7283333333333335,5.9,11.3,False,0.06693033160937024,0.00836629145117128,0.812442957103742,0.6962275631274718,0.8764831153027076,0.292858,0.17067234560389413,2017-01-29 12:00:00,12,10.3,94.0,5.05,18.18,10.3,94.0,18.18,4.0,25.501,0.762,1.558,0.002,0.67,0.001,2.199,0.05004563431700639,0.04472163066626103,0.048448,0.02555521752357773,low,low,mild_index_context
2017-01-30,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,8.7,10.804166666666667,12.5,75.0,90.54166666666667,100.0,0.5,2.76,4.17,8.6,False,0.1186492242166109,0.09948281107392759,0.3932156982050502,0.33769394584727713,0.7493154852449042,0.200669,0.07118953452996654,2017-01-30 12:00:00,12,10.9,91.0,2.91,10.476,10.9,91.0,10.476,0.5,36.467,0.895,3.224,0.029,1.057,0.008,3.164,0.08183754183145725,0.05628232430787952,0.074171,0.041375114085792516,low,low,mild_index_context
2017-01-31,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,6.7,8.658333333333333,10.5,85.0,91.625,97.0,2.0,2.13625,3.97,8.2,False,0.036051110435047155,0.030422878004259205,0.34180103437785214,0.2909948281107393,0.8322178278065105,0.133754,0.022817158503194403,2017-01-31 12:00:00,12,9.2,88.0,3.38,12.168,9.2,88.0,12.168,2.0,38.724,0.32,4.584,0.05,0.545,0.012,3.734,0.08989960450258594,0.06510495892911469,0.082461,0.04806814724672954,low,low,mild_index_context
2017-02-01,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,8.4,10.154166666666667,12.0,66.0,85.0,99.0,3.0,2.8541666666666665,5.05,9.6,False,0.09415880742318224,0.2020079099482811,0.6241253422573776,0.46288408883480375,0.8592941892303012,0.287816,0.16519622756312746,2017-02-01 12:00:00,12,11.0,80.0,3.85,13.860000000000001,11.0,80.0,13.86,3.0,42.853,0.344,3.846,0.117,0.562,0.028,4.593,0.1105871615454822,0.07027684818983876,0.098494,0.058107696988135074,low,low,mild_index_context
2017-02-02,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,8.7,10.5,12.4,69.0,85.75,98.0,8.7,5.8075,7.7,19.0,False,0.11286887739580165,0.1676300578034682,0.9671432917554,0.9817462731974445,0.9318527532704594,0.430484,0.3970185579555826,2017-02-02 12:00:00,12,10.6,82.0,6.58,23.688000000000002,10.6,82.0,23.688,8.7,35.505,0.299,1.612,0.045,0.409,0.01,0.946,0.08503194402190448,0.014755095832065714,0.063949,0.03452996653483419,low,low,mild_index_context
2017-02-03,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,8.7,10.858333333333334,13.6,73.0,90.16666666666667,95.0,7.4,7.12,8.91,20.9,False,0.18192881046547002,0.11940979616671737,0.9884393063583815,0.9911773653787649,0.9215089747490113,0.445862,0.4304837237602677,2017-02-03 12:00:00,12,12.2,82.0,5.4,19.44,12.2,82.0,19.44,7.4,34.716,0.34,1.9,0.03,0.47,0.007,1.216,0.07925159720109522,0.020687557042896258,0.061682,0.032856708244599936,low,low,mild_index_context
2017-02-04,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,11.4,12.208333333333334,14.2,81.0,91.58333333333333,98.0,3.8,6.659583333333334,8.47,18.1,False,0.2208700943109218,0.05111043504715546,0.9802251292972315,0.9759659263766353,0.8714633404320049,0.435078,0.409035594767265,2017-02-04 12:00:00,12,12.7,88.0,6.04,21.744,12.7,88.0,21.744,3.8,35.765,0.235,1.99,0.043,0.363,0.01,2.576,0.08503194402190448,0.05111043504715546,0.074855,0.04228780042592029,low,low,mild_index_context
2017-02-05,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,6.7,9.270833333333334,11.2,54.0,74.83333333333333,93.0,1.7,6.109166666666667,8.52,19.4,False,0.05917249771828415,0.38393672041375115,0.9820505019774871,0.985092789777913,0.8214177061149984,0.480065,0.4885914207484028,2017-02-05 12:00:00,12,9.7,66.0,8.42,30.312,9.7,66.0,30.312,1.7,57.812,0.522,3.44,1.623,0.756,0.406,3.277,0.22695466991177365,0.058107696988135074,0.176301,0.1262549437176757,low,low,mild_index_context
2017-02-06,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,4.6,9.066666666666666,15.0,61.0,83.08333333333333,97.0,0.0,2.98875,5.41,11.0,True,0.2704593854578643,0.271828414968056,0.7155460906601765,0.6572862792820201,0.3346516580468512,0.417911,0.36902951019166413,2017-02-06 12:00:00,12,11.0,83.0,3.64,13.104000000000001,11.0,83.0,13.104,0.0,66.962,0.814,5.124,1.097,1.165,0.297,4.839,0.20048676604806814,0.07514450867052024,0.162884,0.114085792515972,low,low,mild_index_context
2017-02-07,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,7.1,10.4625,12.5,59.0,84.45833333333333,100.0,5.1000000000000005,4.140833333333333,5.82,12.5,False,0.1186492242166109,0.29966534834195313,0.7972315181016124,0.8177669607544874,0.8973227867356252,0.413538,0.3589899604502586,2017-02-07 12:00:00,12,12.0,86.0,3.89,14.004000000000001,12.0,86.0,14.004,5.1,41.863,0.261,1.864,0.099,0.386,0.023,5.723,0.10511104350471555,0.0839671432917554,0.098768,0.05841192576817767,low,low,mild_index_context
2017-02-08,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,1.8,7.4624999999999995,12.7,47.0,69.75,94.0,0.0,1.7645833333333334,3.0,8.2,True,0.1292972315181016,0.4989351992698509,0.1569820505019775,0.2909948281107393,0.3346516580468512,0.26998,0.14268329783997566,2017-02-08 12:00:00,12,9.1,55.0,2.84,10.224,9.1,55.0,10.224,0.0,63.882,0.913,3.206,0.842,1.066,0.224,6.726,0.1790386370550654,0.09248554913294797,0.153073,0.10374201399452389,low,low,mild_index_context
2017-02-09,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,2.6,6.945833333333333,12.5,50.0,72.83333333333333,90.0,2.4,2.3316666666666666,4.74,10.0,False,0.1186492242166109,0.4505628232430788,0.5317919075144508,0.5193185275327046,0.845299665348342,0.360952,0.2585944630362032,2017-02-09 12:00:00,12,8.4,66.0,2.32,8.352,8.4,66.0,8.352,2.4,57.933,0.507,4.422,0.541,0.788,0.136,7.686,0.15804685123212656,0.10039549741405537,0.140751,0.09035594767264983,low,low,mild_index_context
2017-02-10,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,2.2,5.2625,9.0,71.0,89.16666666666667,97.0,10.9,2.7891666666666666,4.1,11.5,False,0.009126863401277762,0.14587770003042289,0.3743535138424095,0.7182841496805598,0.9441740188621843,0.229571,0.09857012473379982,2017-02-10 12:00:00,12,7.1,86.0,2.9,10.44,7.1,86.0,10.44,10.9,26.684,0.163,0.982,0.002,0.23,0.0,0.319,0.02251292972315181,0.0009126863401277761,0.016033,0.000608457560085184,low,low,mild_index_context
2017-02-11,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,4.5,6.854166666666667,9.9,70.0,82.83333333333333,91.0,4.6000000000000005,5.2491666666666665,7.52,14.6,False,0.020079099482811075,0.15835108001216916,0.9616671737146334,0.9195314876787344,0.88850015211439,0.384796,0.2969272893215698,2017-02-11 12:00:00,12,7.6,79.0,7.52,27.072,7.6,79.0,27.072,4.6,36.638,0.26,1.072,0.069,0.323,0.015,0.786,0.09400669303316093,0.01064800730149072,0.068999,0.038028597505324,low,low,mild_index_context
2017-02-12,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,6.7,8.762500000000001,12.3,82.0,90.54166666666667,95.0,23.6,4.6066666666666665,6.17,13.9,False,0.10632795862488592,0.04320048676604807,0.8583815028901735,0.8976270155156678,0.986613933678126,0.356495,0.25281411621539396,2017-02-12 12:00:00,12,10.0,95.0,4.96,17.856,10.0,95.0,17.856,23.6,11.69,0.079,1.504,0.0,0.139,0.0,0.925,0.02251292972315181,0.013842409491937937,0.019912,0.007149376331000912,low,low,mild_index_context
2017-02-13,proenca-a-nova,nearest_ipma_station,1210806,"Proença-a-Nova, P.Moitas",open_meteo_historical_api,era5_seamless,era5_land,24,6.2,8.791666666666666,12.6,72.0,89.16666666666667,97.0,8.0,2.885,5.38,12.8,False,0.12382111347733496,0.13157894736842105,0.7077882567690904,0.8398235473075752,0.9263766352296927,0.350342,0.24399148159415882,2017-02-13 12:00:00,12,10.7,86.0,4.76,17.136,10.7,86.0,17.136,8.0,22.886,0.235,1.63,0.001,0.345,0.0,0.989,0.02251292972315181,0.015515667782172194,0.020414,0.008214177061149984,low,low,mild_index_context
