area_id,observation_time,station_id,station_name,distance_km,temperature_c,humidity_pct,wind_speed_ms,wind_speed_kmh,wind_direction_id,precip_accumulated_mm,pressure_hpa,radiation_wm2,source_dataset
proenca-a-nova,2026-04-05 11:00:00,6213617,Penacova / Hombres (CIM),66.98679640068855,,61.0,1.2,4.3,8,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1210735,Chamusca / Chouto,67.20047361898695,22.5,48.0,2.1,7.6,4,0.0,1022.0,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1200548,Coimbra (Aeródromo),69.39909839557372,19.9,59.0,2.4,8.6,8,0.0,1021.9,2673.0,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1210824,"Avis, Benavila",70.87226078107915,23.2,42.0,1.2,4.3,3,0.0,,2457.3,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1210803,Zebreira,73.26086361851652,22.2,44.0,2.6,9.4,3,0.0,,2719.2,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1210707,"Coimbra, Bencanta",73.51929564118201,19.6,63.0,1.2,4.3,8,0.0,,2599.9,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,6213620,Oliveira do Hospital (CIM),74.95747343161239,22.7,46.0,2.1,7.6,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1200568,Penhas Douradas,78.91557963274721,17.6,46.0,3.3,11.9,4,,,2772.1,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,1210690,Aldeia Souto (Q. Lageosa),79.13409544476254,22.9,33.0,1.7,6.1,6,0.0,,2739.9,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 11:00:00,6213613,Coimbra / Mata de São Pedro (CIM),79.31530981985148,18.7,60.0,1.5,5.4,8,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210806,"Proença-a-Nova, P.Moitas",1.0836885982346467,23.8,38.0,1.4,5.0,4,0.0,,2699.2,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6214119,Pedrógão Grande (CMPG),32.791022073466564,25.2,34.0,4.3,15.5,5,0.0,1021.6,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210812,Alvega,34.46411898340831,26.0,38.0,1.8,6.5,3,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1200570,Castelo Branco,34.95401627821955,23.1,44.0,2.3,8.3,3,0.0,1021.3,3070.7,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210686,"Pampilhosa da Serra, Fajão",45.63823282147154,22.1,37.0,5.4,19.4,5,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210724,"Tomar, Valdonas",46.44760771523416,25.4,44.0,2.7,9.7,5,0.0,,2972.3,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210716,Ansião,49.93443905019327,25.2,36.0,2.6,9.4,4,0.0,,2935.6,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210698,Fundão,51.60033384206315,24.9,33.0,2.8,10.1,4,0.0,,3001.8,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6213614,Góis / Quinta da Ribeira (CIM),52.55701700481932,,,2.3,8.3,1,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210697,Lousã (Aeródromo),55.9434639704205,24.3,55.0,1.3,4.7,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6213611,Arganil / Aeródromo (CIM),60.40092637629518,25.2,45.0,2.0,7.2,6,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6210817,Ponte de Sôr / Aeródromo,60.51620668399888,25.2,33.0,2.1,7.6,4,,1021.3,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1200571,Portalegre,61.81984947600854,23.9,27.0,1.5,5.4,4,0.0,1021.2,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6213619,Vila Nova de Poiares (CIM),62.03265805001196,24.8,39.0,1.4,5.0,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210687,Covilhã (Aeródromo),66.5454304967463,23.8,36.0,2.1,7.6,5,,,3037.5,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6213617,Penacova / Hombres (CIM),66.98679640068855,,53.0,1.1,4.0,9,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210735,Chamusca / Chouto,67.20047361898695,24.4,42.0,2.5,9.0,4,0.0,1021.5,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1200548,Coimbra (Aeródromo),69.39909839557372,23.0,48.0,2.1,7.6,8,0.0,1021.4,2926.5,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210824,"Avis, Benavila",70.87226078107915,25.7,31.0,2.3,8.3,3,0.0,,2546.4,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210803,Zebreira,73.26086361851652,23.8,38.0,3.0,10.8,3,0.0,,3142.6,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210707,"Coimbra, Bencanta",73.51929564118201,22.8,56.0,1.3,4.7,8,0.0,,2823.1,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6213620,Oliveira do Hospital (CIM),74.95747343161239,24.9,36.0,2.7,9.7,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1200568,Penhas Douradas,78.91557963274721,18.5,42.0,3.3,11.9,3,,,3060.5,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,1210690,Aldeia Souto (Q. Lageosa),79.13409544476254,23.9,31.0,1.7,6.1,4,0.0,,3078.8,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 12:00:00,6213613,Coimbra / Mata de São Pedro (CIM),79.31530981985148,21.5,56.0,1.7,6.1,8,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210806,"Proença-a-Nova, P.Moitas",1.0836885982346467,25.5,33.0,3.3,11.9,4,0.0,,2723.6,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6214119,Pedrógão Grande (CMPG),32.791022073466564,25.6,30.0,3.3,11.9,4,0.0,1021.2,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210812,Alvega,34.46411898340831,28.8,26.0,3.6,13.0,3,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1200570,Castelo Branco,34.95401627821955,24.4,40.0,2.6,9.4,4,0.0,1020.7,3192.4,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210686,"Pampilhosa da Serra, Fajão",45.63823282147154,22.8,37.0,5.0,18.0,5,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210724,"Tomar, Valdonas",46.44760771523416,27.2,36.0,2.6,9.4,5,0.0,,3144.4,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210716,Ansião,49.93443905019327,27.0,32.0,1.1,4.0,5,0.0,,3226.6,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210698,Fundão,51.60033384206315,25.2,31.0,3.2,11.5,4,0.0,,3161.4,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6213614,Góis / Quinta da Ribeira (CIM),52.55701700481932,,,1.8,6.5,2,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210697,Lousã (Aeródromo),55.9434639704205,26.6,45.0,1.2,4.3,8,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6213611,Arganil / Aeródromo (CIM),60.40092637629518,26.9,35.0,2.8,10.1,6,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6210817,Ponte de Sôr / Aeródromo,60.51620668399888,26.7,28.0,4.2,15.1,5,,1020.7,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1200571,Portalegre,61.81984947600854,24.6,26.0,2.6,9.4,4,0.0,1020.6,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6213619,Vila Nova de Poiares (CIM),62.03265805001196,26.9,29.0,1.3,4.7,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210687,Covilhã (Aeródromo),66.5454304967463,24.7,33.0,3.1,11.2,6,,,3029.8,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6213617,Penacova / Hombres (CIM),66.98679640068855,,41.0,0.9,3.2,8,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210735,Chamusca / Chouto,67.20047361898695,25.6,36.0,4.1,14.8,4,0.0,1020.9,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1200548,Coimbra (Aeródromo),69.39909839557372,25.0,41.0,3.0,10.8,8,0.0,1020.7,3124.5,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210824,"Avis, Benavila",70.87226078107915,27.1,27.0,3.4,12.2,3,0.0,,2678.4,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210803,Zebreira,73.26086361851652,25.2,34.0,2.7,9.7,3,0.0,,3246.5,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210707,"Coimbra, Bencanta",73.51929564118201,25.4,48.0,1.3,4.7,7,0.0,,2876.0,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6213620,Oliveira do Hospital (CIM),74.95747343161239,25.7,32.0,2.1,7.6,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1200568,Penhas Douradas,78.91557963274721,18.4,42.0,3.6,13.0,3,,,2703.3,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,1210690,Aldeia Souto (Q. Lageosa),79.13409544476254,24.8,30.0,2.1,7.6,6,0.0,,3172.8,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 13:00:00,6213613,Coimbra / Mata de São Pedro (CIM),79.31530981985148,23.7,45.0,1.5,5.4,6,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210806,"Proença-a-Nova, P.Moitas",1.0836885982346467,26.1,31.0,2.8,10.1,4,0.0,,2725.1,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6214119,Pedrógão Grande (CMPG),32.791022073466564,26.2,28.0,3.7,13.3,6,0.0,1020.7,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210812,Alvega,34.46411898340831,29.9,25.0,3.4,12.2,4,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1200570,Castelo Branco,34.95401627821955,25.2,39.0,2.2,7.9,4,0.0,1020.0,3105.7,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210686,"Pampilhosa da Serra, Fajão",45.63823282147154,24.1,34.0,7.3,26.3,6,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210724,"Tomar, Valdonas",46.44760771523416,28.0,34.0,2.2,7.9,4,0.0,,3049.1,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210716,Ansião,49.93443905019327,28.0,28.0,2.7,9.7,5,0.0,,3136.9,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210698,Fundão,51.60033384206315,25.4,30.0,2.6,9.4,4,0.0,,2932.5,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6213614,Góis / Quinta da Ribeira (CIM),52.55701700481932,,,2.2,7.9,7,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210697,Lousã (Aeródromo),55.9434639704205,28.0,40.0,2.0,7.2,2,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6213611,Arganil / Aeródromo (CIM),60.40092637629518,27.6,31.0,2.8,10.1,5,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6210817,Ponte de Sôr / Aeródromo,60.51620668399888,27.3,28.0,,,0,,1020.0,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1200571,Portalegre,61.81984947600854,24.7,26.0,2.5,9.0,4,0.0,1020.1,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6213619,Vila Nova de Poiares (CIM),62.03265805001196,28.2,26.0,1.2,4.3,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210687,Covilhã (Aeródromo),66.5454304967463,25.3,31.0,3.3,11.9,5,,,2972.3,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6213617,Penacova / Hombres (CIM),66.98679640068855,,37.0,1.8,6.5,2,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210735,Chamusca / Chouto,67.20047361898695,26.6,35.0,3.2,11.5,4,0.0,1020.2,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1200548,Coimbra (Aeródromo),69.39909839557372,26.0,38.0,2.4,8.6,8,0.0,1020.0,2899.0,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210824,"Avis, Benavila",70.87226078107915,27.6,28.0,2.9,10.4,3,0.0,,2686.8,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210803,Zebreira,73.26086361851652,26.1,31.0,2.3,8.3,4,0.0,,3187.0,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210707,"Coimbra, Bencanta",73.51929564118201,27.4,40.0,2.3,8.3,7,0.0,,2866.4,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6213620,Oliveira do Hospital (CIM),74.95747343161239,26.3,31.0,3.4,12.2,7,0.0,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1200568,Penhas Douradas,78.91557963274721,18.7,41.0,3.9,14.0,3,,,2931.2,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,1210690,Aldeia Souto (Q. Lageosa),79.13409544476254,25.5,29.0,,,0,,,,ipma_open_data_recent_obs
proenca-a-nova,2026-04-05 14:00:00,6213613,Coimbra / Mata de São Pedro (CIM),79.31530981985148,24.7,38.0,1.8,6.5,7,,,,ipma_open_data_recent_obs
